Model,MSO44B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,125000
Zero Index,62499.00000000
Vertical Units,A
ANALOG_Thumbnail,
yOffset,0.00000000e+00
yPosition,-1.10000000e+00

Labels,
TIME,CH3
-8.19952000e-06,5.00000000e-03
-8.19936000e-06,5.00000000e-03
-8.19920000e-06,5.00000000e-03
-8.19904000e-06,5.00000000e-03
-8.19888000e-06,5.00000000e-03
-8.19872000e-06,5.00000000e-03
-8.19856000e-06,3.00000000e-03
-8.19840000e-06,3.00000000e-03
-8.19824000e-06,5.00000000e-03
-8.19808000e-06,5.00000000e-03
-8.19792000e-06,5.00000000e-03
-8.19776000e-06,5.00000000e-03
-8.19760000e-06,5.00000000e-03
-8.19744000e-06,7.00000000e-03
-8.19728000e-06,7.00000000e-03
-8.19712000e-06,7.00000000e-03
-8.19696000e-06,7.00000000e-03
-8.19680000e-06,7.00000000e-03
-8.19664000e-06,5.00000000e-03
-8.19648000e-06,5.00000000e-03
-8.19632000e-06,5.00000000e-03
-8.19616000e-06,5.00000000e-03
-8.19600000e-06,5.00000000e-03
-8.19584000e-06,5.00000000e-03
-8.19568000e-06,7.00000000e-03
-8.19552000e-06,7.00000000e-03
-8.19536000e-06,7.00000000e-03
-8.19520000e-06,7.00000000e-03
-8.19504000e-06,7.00000000e-03
-8.19488000e-06,7.00000000e-03
-8.19472000e-06,7.00000000e-03
-8.19456000e-06,7.00000000e-03
-8.19440000e-06,7.00000000e-03
-8.19424000e-06,5.00000000e-03
-8.19408000e-06,5.00000000e-03
-8.19392000e-06,5.00000000e-03
-8.19376000e-06,5.00000000e-03
-8.19360000e-06,5.00000000e-03
-8.19344000e-06,5.00000000e-03
-8.19328000e-06,5.00000000e-03
-8.19312000e-06,7.00000000e-03
-8.19296000e-06,5.00000000e-03
-8.19280000e-06,5.00000000e-03
-8.19264000e-06,5.00000000e-03
-8.19248000e-06,5.00000000e-03
-8.19232000e-06,5.00000000e-03
-8.19216000e-06,5.00000000e-03
-8.19200000e-06,5.00000000e-03
-8.19184000e-06,5.00000000e-03
-8.19168000e-06,5.00000000e-03
-8.19152000e-06,5.00000000e-03
-8.19136000e-06,5.00000000e-03
-8.19120000e-06,5.00000000e-03
-8.19104000e-06,5.00000000e-03
-8.19088000e-06,5.00000000e-03
-8.19072000e-06,5.00000000e-03
-8.19056000e-06,5.00000000e-03
-8.19040000e-06,3.00000000e-03
-8.19024000e-06,5.00000000e-03
-8.19008000e-06,5.00000000e-03
-8.18992000e-06,5.00000000e-03
-8.18976000e-06,5.00000000e-03
-8.18960000e-06,5.00000000e-03
-8.18944000e-06,5.00000000e-03
-8.18928000e-06,5.00000000e-03
-8.18912000e-06,5.00000000e-03
-8.18896000e-06,5.00000000e-03
-8.18880000e-06,5.00000000e-03
-8.18864000e-06,5.00000000e-03
-8.18848000e-06,7.00000000e-03
-8.18832000e-06,7.00000000e-03
-8.18816000e-06,7.00000000e-03
-8.18800000e-06,7.00000000e-03
-8.18784000e-06,7.00000000e-03
-8.18768000e-06,7.00000000e-03
-8.18752000e-06,7.00000000e-03
-8.18736000e-06,5.00000000e-03
-8.18720000e-06,5.00000000e-03
-8.18704000e-06,5.00000000e-03
-8.18688000e-06,5.00000000e-03
-8.18672000e-06,7.00000000e-03
-8.18656000e-06,7.00000000e-03
-8.18640000e-06,7.00000000e-03
-8.18624000e-06,7.00000000e-03
-8.18608000e-06,7.00000000e-03
-8.18592000e-06,7.00000000e-03
-8.18576000e-06,7.00000000e-03
-8.18560000e-06,7.00000000e-03
-8.18544000e-06,7.00000000e-03
-8.18528000e-06,7.00000000e-03
-8.18512000e-06,7.00000000e-03
-8.18496000e-06,7.00000000e-03
-8.18480000e-06,7.00000000e-03
-8.18464000e-06,7.00000000e-03
-8.18448000e-06,7.00000000e-03
-8.18432000e-06,7.00000000e-03
-8.18416000e-06,7.00000000e-03
-8.18400000e-06,5.00000000e-03
-8.18384000e-06,5.00000000e-03
-8.18368000e-06,5.00000000e-03
-8.18352000e-06,5.00000000e-03
-8.18336000e-06,5.00000000e-03
-8.18320000e-06,5.00000000e-03
-8.18304000e-06,7.00000000e-03
-8.18288000e-06,7.00000000e-03
-8.18272000e-06,7.00000000e-03
-8.18256000e-06,7.00000000e-03
-8.18240000e-06,7.00000000e-03
-8.18224000e-06,9.00000000e-03
-8.18208000e-06,9.00000000e-03
-8.18192000e-06,9.00000000e-03
-8.18176000e-06,7.00000000e-03
-8.18160000e-06,7.00000000e-03
-8.18144000e-06,7.00000000e-03
-8.18128000e-06,7.00000000e-03
-8.18112000e-06,7.00000000e-03
-8.18096000e-06,7.00000000e-03
-8.18080000e-06,7.00000000e-03
-8.18064000e-06,7.00000000e-03
-8.18048000e-06,7.00000000e-03
-8.18032000e-06,7.00000000e-03
-8.18016000e-06,7.00000000e-03
-8.18000000e-06,7.00000000e-03
-8.17984000e-06,7.00000000e-03
-8.17968000e-06,7.00000000e-03
-8.17952000e-06,7.00000000e-03
-8.17936000e-06,7.00000000e-03
-8.17920000e-06,7.00000000e-03
-8.17904000e-06,7.00000000e-03
-8.17888000e-06,7.00000000e-03
-8.17872000e-06,7.00000000e-03
-8.17856000e-06,7.00000000e-03
-8.17840000e-06,7.00000000e-03
-8.17824000e-06,7.00000000e-03
-8.17808000e-06,7.00000000e-03
-8.17792000e-06,7.00000000e-03
-8.17776000e-06,7.00000000e-03
-8.17760000e-06,7.00000000e-03
-8.17744000e-06,7.00000000e-03
-8.17728000e-06,7.00000000e-03
-8.17712000e-06,7.00000000e-03
-8.17696000e-06,7.00000000e-03
-8.17680000e-06,7.00000000e-03
-8.17664000e-06,7.00000000e-03
-8.17648000e-06,7.00000000e-03
-8.17632000e-06,7.00000000e-03
-8.17616000e-06,7.00000000e-03
-8.17600000e-06,7.00000000e-03
-8.17584000e-06,7.00000000e-03
-8.17568000e-06,7.00000000e-03
-8.17552000e-06,7.00000000e-03
-8.17536000e-06,7.00000000e-03
-8.17520000e-06,7.00000000e-03
-8.17504000e-06,5.00000000e-03
-8.17488000e-06,5.00000000e-03
-8.17472000e-06,5.00000000e-03
-8.17456000e-06,5.00000000e-03
-8.17440000e-06,5.00000000e-03
-8.17424000e-06,5.00000000e-03
-8.17408000e-06,5.00000000e-03
-8.17392000e-06,5.00000000e-03
-8.17376000e-06,5.00000000e-03
-8.17360000e-06,5.00000000e-03
-8.17344000e-06,5.00000000e-03
-8.17328000e-06,5.00000000e-03
-8.17312000e-06,3.00000000e-03
-8.17296000e-06,3.00000000e-03
-8.17280000e-06,3.00000000e-03
-8.17264000e-06,3.00000000e-03
-8.17248000e-06,3.00000000e-03
-8.17232000e-06,3.00000000e-03
-8.17216000e-06,3.00000000e-03
-8.17200000e-06,3.00000000e-03
-8.17184000e-06,3.00000000e-03
-8.17168000e-06,3.00000000e-03
-8.17152000e-06,3.00000000e-03
-8.17136000e-06,3.00000000e-03
-8.17120000e-06,3.00000000e-03
-8.17104000e-06,5.00000000e-03
-8.17088000e-06,5.00000000e-03
-8.17072000e-06,5.00000000e-03
-8.17056000e-06,7.00000000e-03
-8.17040000e-06,7.00000000e-03
-8.17024000e-06,7.00000000e-03
-8.17008000e-06,7.00000000e-03
-8.16992000e-06,7.00000000e-03
-8.16976000e-06,7.00000000e-03
-8.16960000e-06,7.00000000e-03
-8.16944000e-06,7.00000000e-03
-8.16928000e-06,7.00000000e-03
-8.16912000e-06,7.00000000e-03
-8.16896000e-06,7.00000000e-03
-8.16880000e-06,7.00000000e-03
-8.16864000e-06,7.00000000e-03
-8.16848000e-06,7.00000000e-03
-8.16832000e-06,5.00000000e-03
-8.16816000e-06,5.00000000e-03
-8.16800000e-06,7.00000000e-03
-8.16784000e-06,7.00000000e-03
-8.16768000e-06,7.00000000e-03
-8.16752000e-06,7.00000000e-03
-8.16736000e-06,7.00000000e-03
-8.16720000e-06,9.00000000e-03
-8.16704000e-06,9.00000000e-03
-8.16688000e-06,9.00000000e-03
-8.16672000e-06,9.00000000e-03
-8.16656000e-06,7.00000000e-03
-8.16640000e-06,7.00000000e-03
-8.16624000e-06,7.00000000e-03
-8.16608000e-06,7.00000000e-03
-8.16592000e-06,9.00000000e-03
-8.16576000e-06,9.00000000e-03
-8.16560000e-06,9.00000000e-03
-8.16544000e-06,9.00000000e-03
-8.16528000e-06,9.00000000e-03
-8.16512000e-06,9.00000000e-03
-8.16496000e-06,9.00000000e-03
-8.16480000e-06,9.00000000e-03
-8.16464000e-06,7.00000000e-03
-8.16448000e-06,7.00000000e-03
-8.16432000e-06,7.00000000e-03
-8.16416000e-06,7.00000000e-03
-8.16400000e-06,7.00000000e-03
-8.16384000e-06,7.00000000e-03
-8.16368000e-06,7.00000000e-03
-8.16352000e-06,7.00000000e-03
-8.16336000e-06,7.00000000e-03
-8.16320000e-06,7.00000000e-03
-8.16304000e-06,7.00000000e-03
-8.16288000e-06,7.00000000e-03
-8.16272000e-06,7.00000000e-03
-8.16256000e-06,7.00000000e-03
-8.16240000e-06,9.00000000e-03
-8.16224000e-06,9.00000000e-03
-8.16208000e-06,9.00000000e-03
-8.16192000e-06,9.00000000e-03
-8.16176000e-06,7.00000000e-03
-8.16160000e-06,7.00000000e-03
-8.16144000e-06,7.00000000e-03
-8.16128000e-06,7.00000000e-03
-8.16112000e-06,7.00000000e-03
-8.16096000e-06,7.00000000e-03
-8.16080000e-06,7.00000000e-03
-8.16064000e-06,7.00000000e-03
-8.16048000e-06,5.00000000e-03
-8.16032000e-06,5.00000000e-03
-8.16016000e-06,5.00000000e-03
-8.16000000e-06,7.00000000e-03
-8.15984000e-06,7.00000000e-03
-8.15968000e-06,7.00000000e-03
-8.15952000e-06,7.00000000e-03
-8.15936000e-06,7.00000000e-03
-8.15920000e-06,7.00000000e-03
-8.15904000e-06,7.00000000e-03
-8.15888000e-06,7.00000000e-03
-8.15872000e-06,7.00000000e-03
-8.15856000e-06,7.00000000e-03
-8.15840000e-06,7.00000000e-03
-8.15824000e-06,9.00000000e-03
-8.15808000e-06,9.00000000e-03
-8.15792000e-06,9.00000000e-03
-8.15776000e-06,9.00000000e-03
-8.15760000e-06,9.00000000e-03
-8.15744000e-06,9.00000000e-03
-8.15728000e-06,9.00000000e-03
-8.15712000e-06,9.00000000e-03
-8.15696000e-06,9.00000000e-03
-8.15680000e-06,7.00000000e-03
-8.15664000e-06,7.00000000e-03
-8.15648000e-06,7.00000000e-03
-8.15632000e-06,7.00000000e-03
-8.15616000e-06,7.00000000e-03
-8.15600000e-06,9.00000000e-03
-8.15584000e-06,9.00000000e-03
-8.15568000e-06,9.00000000e-03
-8.15552000e-06,9.00000000e-03
-8.15536000e-06,9.00000000e-03
-8.15520000e-06,9.00000000e-03
-8.15504000e-06,9.00000000e-03
-8.15488000e-06,9.00000000e-03
-8.15472000e-06,9.00000000e-03
-8.15456000e-06,9.00000000e-03
-8.15440000e-06,9.00000000e-03
-8.15424000e-06,9.00000000e-03
-8.15408000e-06,9.00000000e-03
-8.15392000e-06,9.00000000e-03
-8.15376000e-06,9.00000000e-03
-8.15360000e-06,9.00000000e-03
-8.15344000e-06,9.00000000e-03
-8.15328000e-06,9.00000000e-03
-8.15312000e-06,9.00000000e-03
-8.15296000e-06,9.00000000e-03
-8.15280000e-06,9.00000000e-03
-8.15264000e-06,9.00000000e-03
-8.15248000e-06,9.00000000e-03
-8.15232000e-06,9.00000000e-03
-8.15216000e-06,7.00000000e-03
-8.15200000e-06,7.00000000e-03
-8.15184000e-06,7.00000000e-03
-8.15168000e-06,7.00000000e-03
-8.15152000e-06,5.00000000e-03
-8.15136000e-06,5.00000000e-03
-8.15120000e-06,5.00000000e-03
-8.15104000e-06,5.00000000e-03
-8.15088000e-06,5.00000000e-03
-8.15072000e-06,5.00000000e-03
-8.15056000e-06,5.00000000e-03
-8.15040000e-06,5.00000000e-03
-8.15024000e-06,7.00000000e-03
-8.15008000e-06,7.00000000e-03
-8.14992000e-06,7.00000000e-03
-8.14976000e-06,7.00000000e-03
-8.14960000e-06,7.00000000e-03
-8.14944000e-06,7.00000000e-03
-8.14928000e-06,7.00000000e-03
-8.14912000e-06,7.00000000e-03
-8.14896000e-06,7.00000000e-03
-8.14880000e-06,7.00000000e-03
-8.14864000e-06,7.00000000e-03
-8.14848000e-06,7.00000000e-03
-8.14832000e-06,7.00000000e-03
-8.14816000e-06,7.00000000e-03
-8.14800000e-06,7.00000000e-03
-8.14784000e-06,7.00000000e-03
-8.14768000e-06,7.00000000e-03
-8.14752000e-06,7.00000000e-03
-8.14736000e-06,7.00000000e-03
-8.14720000e-06,7.00000000e-03
-8.14704000e-06,7.00000000e-03
-8.14688000e-06,7.00000000e-03
-8.14672000e-06,7.00000000e-03
-8.14656000e-06,7.00000000e-03
-8.14640000e-06,7.00000000e-03
-8.14624000e-06,7.00000000e-03
-8.14608000e-06,7.00000000e-03
-8.14592000e-06,9.00000000e-03
-8.14576000e-06,9.00000000e-03
-8.14560000e-06,9.00000000e-03
-8.14544000e-06,9.00000000e-03
-8.14528000e-06,9.00000000e-03
-8.14512000e-06,7.00000000e-03
-8.14496000e-06,7.00000000e-03
-8.14480000e-06,7.00000000e-03
-8.14464000e-06,7.00000000e-03
-8.14448000e-06,7.00000000e-03
-8.14432000e-06,7.00000000e-03
-8.14416000e-06,5.00000000e-03
-8.14400000e-06,5.00000000e-03
-8.14384000e-06,5.00000000e-03
-8.14368000e-06,5.00000000e-03
-8.14352000e-06,5.00000000e-03
-8.14336000e-06,5.00000000e-03
-8.14320000e-06,5.00000000e-03
-8.14304000e-06,5.00000000e-03
-8.14288000e-06,7.00000000e-03
-8.14272000e-06,7.00000000e-03
-8.14256000e-06,7.00000000e-03
-8.14240000e-06,7.00000000e-03
-8.14224000e-06,7.00000000e-03
-8.14208000e-06,7.00000000e-03
-8.14192000e-06,7.00000000e-03
-8.14176000e-06,7.00000000e-03
-8.14160000e-06,7.00000000e-03
-8.14144000e-06,7.00000000e-03
-8.14128000e-06,9.00000000e-03
-8.14112000e-06,9.00000000e-03
-8.14096000e-06,9.00000000e-03
-8.14080000e-06,9.00000000e-03
-8.14064000e-06,7.00000000e-03
-8.14048000e-06,7.00000000e-03
-8.14032000e-06,7.00000000e-03
-8.14016000e-06,7.00000000e-03
-8.14000000e-06,7.00000000e-03
-8.13984000e-06,7.00000000e-03
-8.13968000e-06,7.00000000e-03
-8.13952000e-06,7.00000000e-03
-8.13936000e-06,7.00000000e-03
-8.13920000e-06,7.00000000e-03
-8.13904000e-06,7.00000000e-03
-8.13888000e-06,7.00000000e-03
-8.13872000e-06,7.00000000e-03
-8.13856000e-06,7.00000000e-03
-8.13840000e-06,7.00000000e-03
-8.13824000e-06,7.00000000e-03
-8.13808000e-06,7.00000000e-03
-8.13792000e-06,7.00000000e-03
-8.13776000e-06,7.00000000e-03
-8.13760000e-06,7.00000000e-03
-8.13744000e-06,7.00000000e-03
-8.13728000e-06,7.00000000e-03
-8.13712000e-06,9.00000000e-03
-8.13696000e-06,9.00000000e-03
-8.13680000e-06,9.00000000e-03
-8.13664000e-06,9.00000000e-03
-8.13648000e-06,9.00000000e-03
-8.13632000e-06,9.00000000e-03
-8.13616000e-06,9.00000000e-03
-8.13600000e-06,7.00000000e-03
-8.13584000e-06,7.00000000e-03
-8.13568000e-06,7.00000000e-03
-8.13552000e-06,7.00000000e-03
-8.13536000e-06,7.00000000e-03
-8.13520000e-06,7.00000000e-03
-8.13504000e-06,7.00000000e-03
-8.13488000e-06,7.00000000e-03
-8.13472000e-06,9.00000000e-03
-8.13456000e-06,9.00000000e-03
-8.13440000e-06,9.00000000e-03
-8.13424000e-06,9.00000000e-03
-8.13408000e-06,9.00000000e-03
-8.13392000e-06,7.00000000e-03
-8.13376000e-06,7.00000000e-03
-8.13360000e-06,7.00000000e-03
-8.13344000e-06,7.00000000e-03
-8.13328000e-06,7.00000000e-03
-8.13312000e-06,7.00000000e-03
-8.13296000e-06,7.00000000e-03
-8.13280000e-06,7.00000000e-03
-8.13264000e-06,7.00000000e-03
-8.13248000e-06,7.00000000e-03
-8.13232000e-06,7.00000000e-03
-8.13216000e-06,9.00000000e-03
-8.13200000e-06,9.00000000e-03
-8.13184000e-06,7.00000000e-03
-8.13168000e-06,7.00000000e-03
-8.13152000e-06,7.00000000e-03
-8.13136000e-06,7.00000000e-03
-8.13120000e-06,9.00000000e-03
-8.13104000e-06,9.00000000e-03
-8.13088000e-06,9.00000000e-03
-8.13072000e-06,9.00000000e-03
-8.13056000e-06,9.00000000e-03
-8.13040000e-06,9.00000000e-03
-8.13024000e-06,9.00000000e-03
-8.13008000e-06,7.00000000e-03
-8.12992000e-06,7.00000000e-03
-8.12976000e-06,7.00000000e-03
-8.12960000e-06,7.00000000e-03
-8.12944000e-06,7.00000000e-03
-8.12928000e-06,7.00000000e-03
-8.12912000e-06,7.00000000e-03
-8.12896000e-06,7.00000000e-03
-8.12880000e-06,7.00000000e-03
-8.12864000e-06,7.00000000e-03
-8.12848000e-06,7.00000000e-03
-8.12832000e-06,7.00000000e-03
-8.12816000e-06,7.00000000e-03
-8.12800000e-06,7.00000000e-03
-8.12784000e-06,7.00000000e-03
-8.12768000e-06,7.00000000e-03
-8.12752000e-06,9.00000000e-03
-8.12736000e-06,9.00000000e-03
-8.12720000e-06,9.00000000e-03
-8.12704000e-06,9.00000000e-03
-8.12688000e-06,9.00000000e-03
-8.12672000e-06,9.00000000e-03
-8.12656000e-06,9.00000000e-03
-8.12640000e-06,9.00000000e-03
-8.12624000e-06,9.00000000e-03
-8.12608000e-06,9.00000000e-03
-8.12592000e-06,9.00000000e-03
-8.12576000e-06,9.00000000e-03
-8.12560000e-06,9.00000000e-03
-8.12544000e-06,7.00000000e-03
-8.12528000e-06,7.00000000e-03
-8.12512000e-06,7.00000000e-03
-8.12496000e-06,7.00000000e-03
-8.12480000e-06,7.00000000e-03
-8.12464000e-06,7.00000000e-03
-8.12448000e-06,7.00000000e-03
-8.12432000e-06,7.00000000e-03
-8.12416000e-06,7.00000000e-03
-8.12400000e-06,9.00000000e-03
-8.12384000e-06,9.00000000e-03
-8.12368000e-06,9.00000000e-03
-8.12352000e-06,9.00000000e-03
-8.12336000e-06,7.00000000e-03
-8.12320000e-06,7.00000000e-03
-8.12304000e-06,9.00000000e-03
-8.12288000e-06,9.00000000e-03
-8.12272000e-06,9.00000000e-03
-8.12256000e-06,7.00000000e-03
-8.12240000e-06,7.00000000e-03
-8.12224000e-06,7.00000000e-03
-8.12208000e-06,5.00000000e-03
-8.12192000e-06,5.00000000e-03
-8.12176000e-06,5.00000000e-03
-8.12160000e-06,5.00000000e-03
-8.12144000e-06,5.00000000e-03
-8.12128000e-06,7.00000000e-03
-8.12112000e-06,7.00000000e-03
-8.12096000e-06,7.00000000e-03
-8.12080000e-06,7.00000000e-03
-8.12064000e-06,7.00000000e-03
-8.12048000e-06,7.00000000e-03
-8.12032000e-06,7.00000000e-03
-8.12016000e-06,7.00000000e-03
-8.12000000e-06,7.00000000e-03
-8.11984000e-06,7.00000000e-03
-8.11968000e-06,7.00000000e-03
-8.11952000e-06,7.00000000e-03
-8.11936000e-06,7.00000000e-03
-8.11920000e-06,7.00000000e-03
-8.11904000e-06,7.00000000e-03
-8.11888000e-06,7.00000000e-03
-8.11872000e-06,7.00000000e-03
-8.11856000e-06,9.00000000e-03
-8.11840000e-06,9.00000000e-03
-8.11824000e-06,9.00000000e-03
-8.11808000e-06,9.00000000e-03
-8.11792000e-06,9.00000000e-03
-8.11776000e-06,7.00000000e-03
-8.11760000e-06,7.00000000e-03
-8.11744000e-06,7.00000000e-03
-8.11728000e-06,7.00000000e-03
-8.11712000e-06,7.00000000e-03
-8.11696000e-06,7.00000000e-03
-8.11680000e-06,7.00000000e-03
-8.11664000e-06,7.00000000e-03
-8.11648000e-06,7.00000000e-03
-8.11632000e-06,7.00000000e-03
-8.11616000e-06,7.00000000e-03
-8.11600000e-06,7.00000000e-03
-8.11584000e-06,7.00000000e-03
-8.11568000e-06,7.00000000e-03
-8.11552000e-06,7.00000000e-03
-8.11536000e-06,7.00000000e-03
-8.11520000e-06,7.00000000e-03
-8.11504000e-06,7.00000000e-03
-8.11488000e-06,7.00000000e-03
-8.11472000e-06,7.00000000e-03
-8.11456000e-06,7.00000000e-03
-8.11440000e-06,7.00000000e-03
-8.11424000e-06,7.00000000e-03
-8.11408000e-06,7.00000000e-03
-8.11392000e-06,7.00000000e-03
-8.11376000e-06,7.00000000e-03
-8.11360000e-06,7.00000000e-03
-8.11344000e-06,7.00000000e-03
-8.11328000e-06,7.00000000e-03
-8.11312000e-06,7.00000000e-03
-8.11296000e-06,7.00000000e-03
-8.11280000e-06,7.00000000e-03
-8.11264000e-06,7.00000000e-03
-8.11248000e-06,7.00000000e-03
-8.11232000e-06,7.00000000e-03
-8.11216000e-06,7.00000000e-03
-8.11200000e-06,7.00000000e-03
-8.11184000e-06,7.00000000e-03
-8.11168000e-06,7.00000000e-03
-8.11152000e-06,7.00000000e-03
-8.11136000e-06,7.00000000e-03
-8.11120000e-06,7.00000000e-03
-8.11104000e-06,7.00000000e-03
-8.11088000e-06,7.00000000e-03
-8.11072000e-06,7.00000000e-03
-8.11056000e-06,7.00000000e-03
-8.11040000e-06,5.00000000e-03
-8.11024000e-06,5.00000000e-03
-8.11008000e-06,5.00000000e-03
-8.10992000e-06,5.00000000e-03
-8.10976000e-06,5.00000000e-03
-8.10960000e-06,7.00000000e-03
-8.10944000e-06,7.00000000e-03
-8.10928000e-06,7.00000000e-03
-8.10912000e-06,7.00000000e-03
-8.10896000e-06,9.00000000e-03
-8.10880000e-06,9.00000000e-03
-8.10864000e-06,9.00000000e-03
-8.10848000e-06,9.00000000e-03
-8.10832000e-06,9.00000000e-03
-8.10816000e-06,7.00000000e-03
-8.10800000e-06,7.00000000e-03
-8.10784000e-06,7.00000000e-03
-8.10768000e-06,7.00000000e-03
-8.10752000e-06,7.00000000e-03
-8.10736000e-06,7.00000000e-03
-8.10720000e-06,7.00000000e-03
-8.10704000e-06,7.00000000e-03
-8.10688000e-06,7.00000000e-03
-8.10672000e-06,7.00000000e-03
-8.10656000e-06,7.00000000e-03
-8.10640000e-06,5.00000000e-03
-8.10624000e-06,5.00000000e-03
-8.10608000e-06,5.00000000e-03
-8.10592000e-06,5.00000000e-03
-8.10576000e-06,5.00000000e-03
-8.10560000e-06,5.00000000e-03
-8.10544000e-06,5.00000000e-03
-8.10528000e-06,5.00000000e-03
-8.10512000e-06,5.00000000e-03
-8.10496000e-06,5.00000000e-03
-8.10480000e-06,5.00000000e-03
-8.10464000e-06,5.00000000e-03
-8.10448000e-06,5.00000000e-03
-8.10432000e-06,5.00000000e-03
-8.10416000e-06,7.00000000e-03
-8.10400000e-06,7.00000000e-03
-8.10384000e-06,7.00000000e-03
-8.10368000e-06,7.00000000e-03
-8.10352000e-06,7.00000000e-03
-8.10336000e-06,7.00000000e-03
-8.10320000e-06,7.00000000e-03
-8.10304000e-06,7.00000000e-03
-8.10288000e-06,7.00000000e-03
-8.10272000e-06,7.00000000e-03
-8.10256000e-06,7.00000000e-03
-8.10240000e-06,9.00000000e-03
-8.10224000e-06,9.00000000e-03
-8.10208000e-06,9.00000000e-03
-8.10192000e-06,9.00000000e-03
-8.10176000e-06,9.00000000e-03
-8.10160000e-06,9.00000000e-03
-8.10144000e-06,9.00000000e-03
-8.10128000e-06,9.00000000e-03
-8.10112000e-06,9.00000000e-03
-8.10096000e-06,9.00000000e-03
-8.10080000e-06,9.00000000e-03
-8.10064000e-06,9.00000000e-03
-8.10048000e-06,7.00000000e-03
-8.10032000e-06,7.00000000e-03
-8.10016000e-06,7.00000000e-03
-8.10000000e-06,7.00000000e-03
-8.09984000e-06,7.00000000e-03
-8.09968000e-06,7.00000000e-03
-8.09952000e-06,9.00000000e-03
-8.09936000e-06,9.00000000e-03
-8.09920000e-06,9.00000000e-03
-8.09904000e-06,9.00000000e-03
-8.09888000e-06,9.00000000e-03
-8.09872000e-06,9.00000000e-03
-8.09856000e-06,9.00000000e-03
-8.09840000e-06,9.00000000e-03
-8.09824000e-06,9.00000000e-03
-8.09808000e-06,9.00000000e-03
-8.09792000e-06,9.00000000e-03
-8.09776000e-06,9.00000000e-03
-8.09760000e-06,9.00000000e-03
-8.09744000e-06,9.00000000e-03
-8.09728000e-06,9.00000000e-03
-8.09712000e-06,9.00000000e-03
-8.09696000e-06,7.00000000e-03
-8.09680000e-06,7.00000000e-03
-8.09664000e-06,7.00000000e-03
-8.09648000e-06,7.00000000e-03
-8.09632000e-06,7.00000000e-03
-8.09616000e-06,7.00000000e-03
-8.09600000e-06,7.00000000e-03
-8.09584000e-06,7.00000000e-03
-8.09568000e-06,9.00000000e-03
-8.09552000e-06,9.00000000e-03
-8.09536000e-06,9.00000000e-03
-8.09520000e-06,9.00000000e-03
-8.09504000e-06,9.00000000e-03
-8.09488000e-06,9.00000000e-03
-8.09472000e-06,9.00000000e-03
-8.09456000e-06,9.00000000e-03
-8.09440000e-06,9.00000000e-03
-8.09424000e-06,9.00000000e-03
-8.09408000e-06,9.00000000e-03
-8.09392000e-06,9.00000000e-03
-8.09376000e-06,9.00000000e-03
-8.09360000e-06,9.00000000e-03
-8.09344000e-06,9.00000000e-03
-8.09328000e-06,9.00000000e-03
-8.09312000e-06,9.00000000e-03
-8.09296000e-06,9.00000000e-03
-8.09280000e-06,9.00000000e-03
-8.09264000e-06,9.00000000e-03
-8.09248000e-06,9.00000000e-03
-8.09232000e-06,9.00000000e-03
-8.09216000e-06,9.00000000e-03
-8.09200000e-06,9.00000000e-03
-8.09184000e-06,9.00000000e-03
-8.09168000e-06,9.00000000e-03
-8.09152000e-06,9.00000000e-03
-8.09136000e-06,9.00000000e-03
-8.09120000e-06,9.00000000e-03
-8.09104000e-06,9.00000000e-03
-8.09088000e-06,9.00000000e-03
-8.09072000e-06,9.00000000e-03
-8.09056000e-06,7.00000000e-03
-8.09040000e-06,7.00000000e-03
-8.09024000e-06,9.00000000e-03
-8.09008000e-06,9.00000000e-03
-8.08992000e-06,9.00000000e-03
-8.08976000e-06,9.00000000e-03
-8.08960000e-06,9.00000000e-03
-8.08944000e-06,9.00000000e-03
-8.08928000e-06,9.00000000e-03
-8.08912000e-06,9.00000000e-03
-8.08896000e-06,9.00000000e-03
-8.08880000e-06,9.00000000e-03
-8.08864000e-06,9.00000000e-03
-8.08848000e-06,9.00000000e-03
-8.08832000e-06,9.00000000e-03
-8.08816000e-06,9.00000000e-03
-8.08800000e-06,9.00000000e-03
-8.08784000e-06,9.00000000e-03
-8.08768000e-06,9.00000000e-03
-8.08752000e-06,9.00000000e-03
-8.08736000e-06,9.00000000e-03
-8.08720000e-06,9.00000000e-03
-8.08704000e-06,9.00000000e-03
-8.08688000e-06,7.00000000e-03
-8.08672000e-06,7.00000000e-03
-8.08656000e-06,7.00000000e-03
-8.08640000e-06,5.00000000e-03
-8.08624000e-06,5.00000000e-03
-8.08608000e-06,5.00000000e-03
-8.08592000e-06,5.00000000e-03
-8.08576000e-06,5.00000000e-03
-8.08560000e-06,5.00000000e-03
-8.08544000e-06,7.00000000e-03
-8.08528000e-06,7.00000000e-03
-8.08512000e-06,7.00000000e-03
-8.08496000e-06,7.00000000e-03
-8.08480000e-06,9.00000000e-03
-8.08464000e-06,9.00000000e-03
-8.08448000e-06,7.00000000e-03
-8.08432000e-06,7.00000000e-03
-8.08416000e-06,7.00000000e-03
-8.08400000e-06,7.00000000e-03
